8                    3,0.00000,0.00001,0.00002,0.00002,0.00002,0.00003,0.00002,0.00001,0.00005,0.00004,0.00001,0.00000,0.00001,0.00002,0.00004,0.00002,0.00000,
8                    4,0.00000,0.00001,0.00002,0.00003,0.00003,0.00004,0.00002,0.00001,0.00004,0.00005,0.00001,0.00000,0.00001,0.00002,0.00006,0.00002,0.00001,
8                    5,0.00000,0.00000,0.00001,0.00002,0.00002,0.00004,0.00002,0.00000,0.00005,0.00004,0.00001,0.00000,0.00000,0.00003,0.00005,0.00002,0.00000,
8                    6,0.00000,0.00001,0.00001,0.00002,0.00002,0.00004,0.00003,0.00001,0.00006,0.00004,0.00001,0.00000,0.00001,0.00002,0.00005,0.00002,0.00000,
8                    7,0.00000,0.00001,0.00003,0.00005,0.00003,0.00008,0.00001,0.00001,0.00001,0.00007,0.00001,0.00002,0.00001,0.00001,0.00007,0.00001,0.00001,
9                    1,0.00000,0.00002,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
9                    2,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,
9                    3,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
9                    4,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,
9                    5,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,
9                    6,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,
9                    7,0.00000,0.00002,0.00001,0.00002,0.00001,0.00004,0.00001,0.00001,0.00003,0.00002,0.00000,0.00002,0.00000,0.00001,0.00003,0.00002,0.00000,
9                    8,0.00000,0.00001,0.00002,0.00002,0.00002,0.00004,0.00002,0.00001,0.00004,0.00004,0.00001,0.00000,0.00001,0.00002,0.00005,0.00002,0.00000,
10                    1,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,
10                    2,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,
10                    3,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,
10                    4,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,
10                    5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,
10                    6,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,
10                    7,0.00000,0.00001,0.00001,0.00002,0.00001,0.00004,0.00001,0.00001,0.00003,0.00002,0.00000,0.00002,0.00001,0.00001,0.00002,0.00001,0.00000,
10                    8,0.00000,0.00001,0.00001,0.00002,0.00002,0.00004,0.00002,0.00000,0.00003,0.00004,0.00001,0.00000,0.00000,0.00002,0.00005,0.00001,0.00000,
10                    9,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,
11                    1,0.00000,0.00001,0.00000,0.00001,0.00000,0.00002,0.00001,0.00000,0.00003,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,
11                    2,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00000,0.00001,0.00002,0.00001,0.00000,
11                    3,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,
11                    4,0.00000,0.00001,0.00000,0.00001,0.00000,0.00002,0.00001,0.00001,0.00003,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,
11                    5,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,
11                    6,0.00000,0.00001,0.00001,0.00001,0.00000,0.00003,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,
11                    7,0.00000,0.00001,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,0.00001,0.00002,0.00000,0.00002,0.00001,0.00001,0.00002,0.00003,0.00000,
11                    8,0.00000,0.00001,0.00001,0.00002,0.00002,0.00003,0.00001,0.00000,0.00001,0.00004,0.00001,0.00000,0.00000,0.00002,0.00005,0.00003,0.00000,
11                    9,0.00000,0.00001,0.00001,0.00000,0.00000,0.00002,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,
11                    10,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,
12                    1,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,
12                    2,0.00000,0.00001,0.00002,0.00001,0.00001,0.00002,0.00000,0.00001,0.00001,0.00002,0.00000,0.00000,0.00001,0.00002,0.00002,0.00000,0.00000,
12                    3,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,
12                    4,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,
12                    5,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,
12                    6,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,
12                    7,0.00000,0.00002,0.00001,0.00002,0.00001,0.00004,0.00002,0.00001,0.00004,0.00002,0.00000,0.00002,0.00001,0.00002,0.00002,0.00001,0.00000,
12                    8,0.00000,0.00001,0.00001,0.00002,0.00002,0.00004,0.00002,0.00001,0.00005,0.00006,0.00001,0.00000,0.00001,0.00003,0.00006,0.00001,0.00000,
12                    9,0.00000,0.00001,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,
12                    10,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,
12                    11,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00003,0.00002,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,
13                    1,0.00000,0.00002,0.00000,0.00001,0.00001,0.00002,0.00003,0.00001,0.00003,0.00001,0.00001,0.00032,0.00000,0.00001,0.00001,0.00001,0.00000,
13                    2,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00003,0.00001,0.00003,0.00001,0.00001,0.00033,0.00001,0.00001,0.00001,0.00001,0.00000,
13                    3,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00004,0.00001,0.00001,0.00033,0.00000,0.00001,0.00000,0.00001,0.00000,
13                    4,0.00000,0.00001,0.00000,0.00001,0.00001,0.00002,0.00003,0.00001,0.00004,0.00001,0.00001,0.00032,0.00001,0.00001,0.00001,0.00001,0.00000,
13                    5,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00002,0.00001,0.00004,0.00001,0.00001,0.00033,0.00000,0.00000,0.00000,0.00001,0.00000,
13                    6,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00003,0.00001,0.00003,0.00001,0.00001,0.00033,0.00000,0.00000,0.00000,0.00001,0.00000,
13                    7,0.00000,0.00001,0.00001,0.00002,0.00001,0.00004,0.00003,0.00001,0.00004,0.00002,0.00001,0.00022,0.00001,0.00001,0.00003,0.00002,0.00001,
13                    8,0.00000,0.00001,0.00001,0.00002,0.00002,0.00004,0.00003,0.00000,0.00006,0.00005,0.00001,0.00033,0.00001,0.00002,0.00005,0.00003,0.00000,
13                    9,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00003,0.00001,0.00001,0.00033,0.00000,0.00000,0.00000,0.00001,0.00000,
13                    10,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00002,0.00000,0.00003,0.00001,0.00001,0.00033,0.00000,0.00001,0.00000,0.00002,0.00000,
13                    11,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00003,0.00001,0.00004,0.00001,0.00001,0.00033,0.00000,0.00001,0.00001,0.00002,0.00000,
13                    12,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00004,0.00001,0.00001,0.00033,0.00000,0.00001,0.00001,0.00001,0.00000,
14                    1,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00001,0.00003,0.00002,0.00001,0.00056,0.00000,0.00001,0.00001,0.00002,0.00001,
14                    2,0.00000,0.00001,0.00002,0.00002,0.00001,0.00002,0.00003,0.00001,0.00003,0.00003,0.00001,0.00057,0.00001,0.00002,0.00002,0.00002,0.00001,
14                    3,0.00000,0.00002,0.00001,0.00001,0.00001,0.00002,0.00003,0.00001,0.00004,0.00002,0.00001,0.00057,0.00001,0.00001,0.00001,0.00002,0.00000,
14                    4,0.00000,0.00001,0.00000,0.00001,0.00001,0.00002,0.00003,0.00001,0.00004,0.00002,0.00001,0.00056,0.00001,0.00001,0.00001,0.00001,0.00000,
14                    5,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00004,0.00002,0.00001,0.00057,0.00001,0.00001,0.00001,0.00001,0.00000,
14                    6,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00003,0.00001,0.00003,0.00002,0.00001,0.00057,0.00001,0.00001,0.00001,0.00002,0.00000,
14                    7,0.00000,0.00001,0.00001,0.00003,0.00002,0.00004,0.00004,0.00001,0.00006,0.00004,0.00001,0.00042,0.00001,0.00002,0.00003,0.00003,0.00001,
14                    8,0.00000,0.00001,0.00002,0.00004,0.00003,0.00005,0.00004,0.00001,0.00007,0.00007,0.00002,0.00057,0.00001,0.00003,0.00007,0.00003,0.00001,
14                    9,0.00000,0.00002,0.00001,0.00002,0.00001,0.00002,0.00003,0.00001,0.00003,0.00003,0.00001,0.00056,0.00001,0.00001,0.00001,0.00001,0.00001,
14                    10,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00003,0.00001,0.00003,0.00002,0.00001,0.00056,0.00000,0.00001,0.00001,0.00002,0.00000,
14                    11,0.00000,0.00001,0.00000,0.00002,0.00001,0.00003,0.00004,0.00001,0.00005,0.00002,0.00001,0.00057,0.00001,0.00001,0.00001,0.00002,0.00001,
14                    12,0.00000,0.00002,0.00001,0.00002,0.00001,0.00002,0.00003,0.00001,0.00004,0.00003,0.00001,0.00056,0.00001,0.00001,0.00002,0.00002,0.00001,
14                    13,0.00000,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,0.00002,0.00000,0.00005,0.00001,0.00001,0.00001,0.00001,0.00000,
15                    1,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,
15                    2,0.00000,0.00000,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00000,0.00000,0.00001,0.00002,0.00001,0.00000,
15                    3,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,
15                    4,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,
15                    5,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,
15                    6,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,
15                    7,0.00000,0.00001,0.00001,0.00002,0.00001,0.00003,0.00002,0.00001,0.00004,0.00002,0.00000,0.00002,0.00001,0.00001,0.00002,0.00002,0.00000,
15                    8,0.00000,0.00001,0.00002,0.00003,0.00002,0.00005,0.00002,0.00001,0.00005,0.00005,0.00001,0.00000,0.00001,0.00002,0.00005,0.00003,0.00000,
15                    9,0.00000,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,
15                    10,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,
15                    11,0.00000,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00004,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,
15                    12,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,
15                    13,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.00001,0.00005,0.00001,0.00001,0.00033,0.00001,0.00001,0.00001,0.00002,0.00000,
15                    14,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00004,0.00001,0.00005,0.00002,0.00001,0.00056,0.00001,0.00001,0.00001,0.00002,0.00000,
16                    1,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00004,0.00001,0.00002,0.00001,0.00001,0.00015,0.00000,0.00001,0.00002,0.00001,0.00000,
16                    2,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00003,0.00001,0.00003,0.00001,0.00001,0.00016,0.00001,0.00001,0.00001,0.00001,0.00000,
16                    3,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00003,0.00002,0.00003,0.00001,0.00001,0.00016,0.00001,0.00001,0.00001,0.00001,0.00000,
16                    4,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00003,0.00002,0.00004,0.00002,0.00000,0.00015,0.00001,0.00001,0.00002,0.00001,0.00000,
16                    5,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00003,0.00001,0.00003,0.00001,0.00001,0.00016,0.00001,0.00001,0.00001,0.00001,0.00000,
16                    6,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00004,0.00002,0.00003,0.00001,0.00001,0.00016,0.00000,0.00001,0.00001,0.00001,0.00000,
16                    7,0.00000,0.00001,0.00001,0.00002,0.00001,0.00003,0.00004,0.00002,0.00005,0.00002,0.00001,0.00009,0.00001,0.00001,0.00003,0.00002,0.00001,
16                    8,0.00000,0.00001,0.00001,0.00002,0.00002,0.00004,0.00003,0.00001,0.00007,0.00005,0.00001,0.00016,0.00001,0.00002,0.00006,0.00002,0.00000,
16                    9,0.00000,0.00001,0.00002,0.00001,0.00000,0.00001,0.00003,0.00001,0.00002,0.00001,0.00001,0.00016,0.00001,0.00001,0.00002,0.00001,0.00000,
16                    10,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00003,0.00001,0.00002,0.00001,0.00001,0.00016,0.00001,0.00001,0.00001,0.00001,0.00000,
16                    11,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,0.00003,0.00002,0.00005,0.00001,0.00001,0.00016,0.00001,0.00001,0.00002,0.00002,0.00000,
16                    12,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00003,0.00001,0.00001,0.00016,0.00000,0.00001,0.00002,0.00001,0.00000,
16                    13,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00002,0.00001,0.00002,0.00001,0.00001,0.00005,0.00000,0.00001,0.00001,0.00000,0.00000,
16                    14,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.00001,0.00002,0.00002,0.00001,0.00016,0.00000,0.00001,0.00002,0.00001,0.00000,
16                    15,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00005,0.00002,0.00005,0.00001,0.00001,0.00016,0.00001,0.00001,0.00002,0.00002,0.00000,
